,m,x,y,z,vx,vy,vz
65742,0.04179904,-0.870615,8.9994,-2.22717,1.03598,-1.45686,0.57664
65743,0.04179904,-1.61522,8.50801,-3.65522,-0.567751,-0.0354485,1.07715
65744,0.04179904,0.0139944,9.36451,-2.95593,-0.980747,-1.15537,0.231548
65745,0.04179904,-0.79185,9.55434,-4.54122,0.305065,0.302281,-0.698401
65746,0.04179904,-0.484292,8.94426,-2.99459,2.25945,0.0466004,0.40564
65747,0.04179904,-0.429569,9.05381,-3.7842,1.86031,-0.577679,0.934874
65748,0.04179904,-0.822164,9.54634,-2.17006,0.378661,-1.56564,0.0544209
65749,0.04179904,-1.3355,8.4954,-3.20577,-1.15926,0.257037,0.61302
65750,0.04179904,0.612556,9.18574,-3.66163,-0.177819,0.304805,0.707276
65751,0.04179904,-1.63476,9.50182,-2.85665,1.077,-0.178055,-1.01274
65752,0.04179904,-0.896858,8.09069,-3.22362,-0.492753,0.627184,-0.306118
65753,0.04179904,-2.59096,10.1761,-3.28925,0.449897,-0.843213,0.486223
65754,0.04179904,-0.16006,8.99956,-2.4718,1.30117,-1.17632,-0.051205
65755,0.04179904,-2.06897,9.92723,-4.30493,-0.0457762,0.176284,0.550985
65756,0.04179904,-2.30711,8.29671,-2.34687,0.00557062,-0.951415,0.201669
65757,0.04179904,0.45076,9.43676,-1.9978,-0.296448,-0.578128,0.216253
65758,0.04179904,-0.685666,9.08221,-5.14773,-0.0364648,-0.234793,-0.325305
65759,0.04179904,-1.2229,8.78672,-5.19777,0.238437,-0.0933726,0.268083
65760,0.04179904,-1.25833,10.425,-3.563,1.12913,-0.558255,0.605066
65761,0.04179904,-0.291938,9.71799,-2.54421,-0.700693,0.363941,-0.176713
65762,0.04179904,-1.21478,8.75644,-1.81986,-0.335276,-0.572859,1.08698
65763,0.04179904,-0.891467,8.54445,-3.04332,-0.0657548,1.24046,1.09898
65764,0.04179904,0.610209,8.66909,-4.59593,-0.299738,-0.492433,0.547709
65765,0.04179904,-0.236213,8.31213,-1.79924,-0.19172,0.0928742,0.76471
65766,0.04179904,-1.1698,10.055,-3.53427,1.5844,-0.330583,0.241272
65767,0.04179904,-2.2619,9.0049,-4.5913,-0.0704348,-0.739225,0.217161
65768,0.04179904,-0.600568,10.3863,-4.36875,-0.342451,-0.25615,0.788348
65769,0.04179904,-1.9616,10.3484,-2.60325,-0.190393,0.0241918,-0.252493
65770,0.04179904,-0.897533,8.68755,-2.96593,0.929381,0.980353,-1.18504
65771,0.04179904,-0.566819,8.89737,-2.87932,1.34501,1.19571,0.903174
65772,0.04179904,-1.7573,8.4604,-1.34763,0.755857,-0.428444,0.223505
65773,0.04179904,0.015314,8.9979,-2.75276,0.933171,0.816526,0.472792
65774,0.04179904,-0.744505,9.34622,-5.01742,-0.546396,-0.540891,0.437562
65775,0.04179904,0.158437,7.60182,-4.36291,0.317464,-0.325405,0.47686
65776,0.04179904,-1.46146,9.5576,-1.68187,-0.455715,-0.840562,0.0523817
65777,0.04179904,-1.87377,7.55619,-3.88175,0.184039,-0.74228,0.134708
65778,0.04179904,-0.393902,9.52579,-4.42995,0.0593743,-0.934349,1.32395
65779,0.04179904,0.334599,9.28075,-1.84324,0.781499,-0.475891,0.424669
65780,0.04179904,-1.75766,8.99839,-4.1069,1.30708,-0.0964711,-0.0246219
65781,0.04179904,-0.797326,9.6833,-3.82852,-1.00504,0.648277,0.66521
65782,0.04179904,0.0488225,8.59155,-4.30225,0.611794,-1.18451,0.850771
65783,0.04179904,-0.598263,10.7823,-2.37518,0.274144,-0.869255,0.261574
65784,0.04179904,-1.90673,8.60875,-3.0706,-0.572276,-1.03598,0.948697
65785,0.04179904,-0.152229,9.16323,-2.68797,-0.574655,0.827455,-0.331008
65786,0.04179904,-1.07522,10.2207,-4.90714,-0.204498,0.232092,0.112729
65787,0.04179904,-1.14043,8.28903,-1.47596,0.0503462,-0.363139,-0.616795
65788,0.04179904,0.84356,9.24983,-3.71967,-0.226917,0.323205,0.0312872
65789,0.04179904,-0.0424049,8.33016,-3.40869,-0.0234424,-1.38027,1.19629
65790,0.04179904,1.01394,8.00635,-4.0156,0.21526,0.0459644,0.359055
65791,0.04179904,-2.31133,10.0405,-2.3894,0.422017,-0.355331,0.912585
65792,0.04179904,-0.570355,9.82854,-3.44648,1.75582,-0.569865,0.685641
65793,0.04179904,-1.15897,9.92585,-1.90657,0.343437,-0.546252,1.06641
65794,0.04179904,-1.21183,9.50079,-2.8604,0.268625,-2.17146,-0.350185
65795,0.04179904,-3.0008,10.2856,-2.86074,0.445297,-0.477984,0.315356
65796,0.04179904,-2.42108,9.73023,-3.45303,-0.194187,-0.821364,0.977604
65797,0.04179904,-2.05118,9.2462,-4.82154,0.204632,-0.611362,0.74115
65798,0.04179904,-0.808203,10.2027,-4.33577,0.581466,-0.593634,-0.830411
65799,0.04179904,0.215771,8.27634,-4.48891,-0.293376,0.263267,0.244363
65800,0.04179904,0.577844,9.96429,-4.54837,0.384129,-0.357573,-0.402535
65801,0.04179904,-1.14602,8.84055,-2.17976,0.0550569,-1.43738,-0.840665
65802,0.04179904,-0.81072,10.5888,-3.24236,-0.0112907,-1.23484,0.719451
65803,0.04179904,-0.188652,8.9239,-3.09186,-1.6235,-0.0478997,-0.0310423
65804,0.04179904,-0.620228,9.88119,-2.21008,-0.114611,-1.08609,-0.679942
65805,0.04179904,-2.09715,9.94987,-2.55718,0.124523,0.586311,-0.051048
65806,0.04179904,-0.349805,10.0884,-4.47333,0.751207,-0.156912,-0.669744
65807,0.04179904,0.82977,8.87928,-3.982,-0.370939,-0.161347,0.899259
65808,0.04179904,-1.65829,8.34441,-3.24386,1.22085,-1.0677,-0.396878
65809,0.04179904,-1.39101,9.60097,-2.06869,-0.839542,-0.816058,0.526764
65810,0.04179904,-0.507021,9.73435,-3.72181,1.60709,-0.971389,0.844264
65811,0.04179904,-1.77585,7.71161,-1.8187,-0.103237,-0.691328,0.552946
65812,0.04179904,0.193494,8.77243,-3.72193,1.14712,0.458518,-0.527432
65813,0.04179904,-0.981502,10.4515,-2.9654,0.107256,0.606776,0.616548
65814,0.04179904,-1.97362,9.18791,-4.19386,-0.277726,-0.0607776,1.09834
65815,0.04179904,0.140435,8.59242,-4.99053,0.241849,-0.516908,-0.51913
65816,0.04179904,-0.639008,10.3078,-3.0621,-0.987541,-0.242191,0.43852
65817,0.04179904,-0.71924,7.90736,-5.13027,-0.122473,-0.540884,0.212058
65818,0.04179904,-0.372808,8.17628,-3.73885,-0.188687,-1.00451,1.3651
65819,0.04179904,-0.921746,8.2403,-3.9753,0.00714615,-0.520568,-1.14251
65820,0.04179904,1.22357,9.16198,-3.21444,-0.44056,-0.297965,0.391291
65821,0.04179904,0.561452,9.67108,-1.59729,0.0498163,-0.253443,-0.0765637
65822,0.04179904,-0.516466,10.3633,-3.58552,0.468829,0.225228,-0.794071
65823,0.04179904,0.958881,7.93023,-2.59254,0.723874,-0.201242,0.635521
65824,0.04179904,-2.26617,9.23385,-2.4544,-0.848211,-0.655856,0.548247
65825,0.04179904,0.680759,9.70442,-3.0836,-0.32378,-1.2109,0.151572
65826,0.04179904,-1.95014,9.88013,-2.45007,0.337147,0.157871,1.14766
65827,0.04179904,-0.642383,7.66875,-3.89879,0.351145,0.519467,-0.174417
65828,0.04179904,-0.822174,10.3964,-4.06326,0.844471,-1.27934,0.532436
65829,0.04179904,0.158119,9.30952,-3.21436,1.45748,0.334452,0.595993
65830,0.04179904,1.0103,8.08877,-3.13416,0.273129,0.0426414,-0.544587
65831,0.04179904,-1.42741,10.3823,-3.00389,1.07075,-0.608756,0.937791
65832,0.04179904,-0.594698,9.62427,-3.79324,-1.44287,-0.920014,0.614688
65833,0.04179904,0.127911,9.62612,-2.47116,1.16905,0.267508,0.0890481
65834,0.04179904,-1.49865,10.1204,-2.44311,0.737701,-0.667927,1.16753
65835,0.04179904,-1.47465,8.40118,-4.50332,0.117173,-1.4028,0.0808035
65836,0.04179904,-1.11161,9.67116,-3.50988,-0.350047,-1.6587,-1.14775
65837,0.04179904,-1.04003,10.4403,-3.54558,-0.469442,0.590008,0.0487206
65838,0.04179904,0.0848582,10.8203,-2.30884,-6.03497e-06,-0.045991,0.293567
65839,0.04179904,0.630595,8.13368,-4.15725,-0.236861,-0.724504,-0.523039
65840,0.04179904,-2.17691,9.03373,-4.88033,-0.242273,-0.732115,0.482675
65841,0.04179904,-1.48968,9.83237,-2.35457,0.416716,-0.553473,1.43738
65842,0.04179904,-0.193675,10.5726,-4.2578,-0.635517,-0.337643,0.363686
65843,0.04179904,-0.727337,9.6399,-3.05296,-1.21587,0.854723,0.593209
65844,0.04179904,0.333733,8.32371,-4.32884,0.201904,-0.704756,1.16308
65845,0.04179904,0.419025,9.42532,-4.85093,-0.26539,0.0230387,-0.476628
65846,0.04179904,-1.16016,8.24822,-3.20473,-0.621623,-1.56123,0.923131
65847,0.04179904,0.490617,9.10365,-3.58908,-0.900287,-1.08655,0.38835
65848,0.04179904,0.862848,9.81872,-4.31246,0.855262,-0.257158,-0.149567
65849,0.04179904,-0.178933,7.63112,-3.16938,0.886374,0.418119,0.462361
65850,0.04179904,-0.218555,9.03375,-1.83247,1.20462,-0.240405,-0.318532
65851,0.04179904,-3.12041,9.765,-2.86539,-0.212183,-0.692051,0.560372
65852,0.04179904,0.903887,9.06287,-4.66787,0.782682,-0.956931,0.07941
65853,0.04179904,1.26339,10.3901,-3.13923,0.210775,-0.34491,0.0736205
65854,0.04179904,-0.555054,7.84961,-5.22197,0.0865347,-0.113589,-0.0671839
65855,0.04179904,-3.18542,9.41321,-2.36862,0.229012,-0.827813,-0.144297
65856,0.04179904,-1.17505,9.27971,-4.04027,0.503595,0.101009,-1.42157
65857,0.04179904,0.0387605,6.77301,-3.55524,0.1145,-0.426058,0.4758
65858,0.04179904,0.0652817,8.77515,-1.03917,-0.13269,-0.564972,-0.14679
65859,0.04179904,-1.11716,7.59774,-4.45121,0.149261,0.315883,0.402923
65860,0.04179904,-1.18834,10.0736,-3.26525,-0.291698,0.915935,-0.419729
65861,0.04179904,0.397694,9.10473,-1.54554,0.318642,0.296442,0.305337
65862,0.04179904,-0.711042,10.9298,-2.32207,0.636045,-0.313551,-0.321494
65863,0.04179904,0.313246,8.93976,-4.61111,0.798526,-0.525589,1.10921
65864,0.04179904,-3.43778,8.86559,-3.4128,0.14831,-0.571829,0.254442
65865,0.04179904,-2.93165,9.75889,-3.60412,-0.112545,-0.617003,0.841573
65866,0.04179904,-1.36409,8.52732,-0.760743,-0.107102,-0.544266,-0.167439
65867,0.04179904,-0.919652,10.0761,-3.20634,0.898455,0.416698,1.30783
65868,0.04179904,-0.817104,9.12636,-2.92072,-1.66985,-1.82073,0.834666
65869,0.04179904,-0.467165,8.58183,-2.7592,1.50816,-0.604612,1.51479
65870,0.04179904,-1.777,11.2407,-2.41951,-0.107503,-0.261352,0.0340415
65871,0.04179904,-1.64459,8.33256,-0.684745,0.349581,-0.113317,-0.00516136
65872,0.04179904,-0.969936,10.3895,-1.49216,-0.201335,0.0837831,0.0825581
65873,0.04179904,-0.454462,9.80302,-5.35306,0.664196,-0.442159,-0.521268
65874,0.04179904,-2.36523,9.2298,-2.78635,0.0754422,0.256694,-0.846324
65875,0.04179904,-1.53346,10.8094,-2.15955,0.794896,-0.0463063,0.0114653
65876,0.04179904,-0.511338,10.3651,-1.67574,-0.216549,-0.0508062,0.671226
65877,0.04179904,-0.159928,8.26404,-1.78091,1.25732,-0.242973,-0.143415
65878,0.04179904,-0.322953,8.48619,-4.05405,-1.05847,0.305414,-0.216294
65879,0.04179904,-1.86663,10.5573,-3.98405,0.361941,-1.02872,1.00367
65880,0.04179904,-1.98214,9.49096,-2.60887,-0.524961,0.753182,0.589066
65881,0.04179904,-1.7383,8.95454,-3.75822,-0.442664,0.890881,-0.345135
65882,0.04179904,0.462568,8.68322,-3.60723,1.1026,-0.354855,-0.908485
65883,0.04179904,-2.25753,9.00356,-1.00993,0.253391,-0.884683,-0.115627
65884,0.04179904,-1.72933,10.8243,-2.89564,0.184771,0.32609,-0.346433
65885,0.04179904,-2.15289,9.24687,-5.44652,0.259027,-0.200289,0.539164
65886,0.04179904,-0.484892,10.671,-3.04045,1.18501,-0.245969,0.590348
65887,0.04179904,-1.98779,7.60793,-3.67729,-0.530398,-0.249134,-0.217164
65888,0.04179904,0.549922,9.41762,-4.78245,0.625396,0.399112,0.589823
65889,0.04179904,0.49717,8.17145,-3.68829,-0.241243,-0.720169,-0.915018
65890,0.04179904,-1.61282,10.9555,-4.46478,0.962781,-0.276394,0.13724
65891,0.04179904,-2.65142,8.32457,-2.49952,0.894454,-0.628287,-0.271797
65892,0.04179904,-1.40137,8.86233,-3.27595,0.592249,1.44531,0.859851
65893,0.04179904,-1.31872,8.04824,-5.41295,-0.0840699,-0.356187,-0.184878
65894,0.04179904,-0.257988,9.00969,-2.92038,-1.11741,-1.70576,0.876884
65895,0.04179904,-2.59697,9.78241,-2.98801,-0.842895,-0.730866,-0.0420062
65896,0.04179904,-0.431236,9.68128,-2.99563,1.85625,0.297256,0.0374373
65897,0.04179904,-2.28219,7.95843,-1.87551,-0.330136,-0.149012,-0.325472
65898,0.04179904,-0.976531,10.7737,-1.65906,0.0661588,-0.996127,0.11076
65899,0.04179904,-1.25991,8.5617,-5.10426,0.112802,0.482546,0.199591
65900,0.04179904,-0.845113,11.3925,-2.56998,0.620615,-0.710147,0.349679
65901,0.04179904,1.02884,8.6807,-1.97311,0.723326,-0.135717,0.671792
65902,0.04179904,-1.21953,9.86382,-5.13708,-0.193383,-1.08288,0.783983
65903,0.04179904,0.82121,8.8318,-2.86663,-0.305866,-1.4023,0.498622
65904,0.04179904,-0.949295,8.64767,-3.64312,1.44264,-1.94501,0.537216
65905,0.04179904,-1.31039,9.50578,-4.48995,0.876512,0.376429,-0.756619
65906,0.04179904,-0.736203,8.80147,-2.06772,1.11303,0.822018,0.101922
65907,0.04179904,-0.530827,7.90675,-2.98202,1.27644,0.445026,0.692456
65908,0.04179904,-0.367156,11.2333,-2.49777,0.179699,0.0816233,0.555343
65909,0.04179904,-1.37451,8.65699,-3.46216,0.57257,1.34987,0.683521
65910,0.04179904,-2.04814,8.16719,-0.980762,0.683811,-0.254998,-0.198534
65911,0.04179904,0.0225233,9.95915,-2.20786,0.667847,-0.977803,-0.679161
65912,0.04179904,-0.403217,8.6589,-2.19534,1.04418,0.164847,1.33799
65913,0.04179904,-1.44126,11.0751,-3.62902,0.469658,-0.368791,1.0358
65914,0.04179904,-1.39266,8.9817,-5.00923,-0.100504,0.554114,-0.0503654
65915,0.04179904,-0.636148,9.8674,-3.25203,-0.523396,1.22686,0.108414
65916,0.04179904,-1.48545,7.22462,-4.53431,0.549991,-0.644376,0.586353
65917,0.04179904,-2.14001,9.60927,-3.16262,0.891884,0.869664,0.201321
65918,0.04179904,0.347555,11.1826,-3.09033,0.396118,-0.872443,0.447283
65919,0.04179904,-0.915018,10.7087,-4.46127,-0.0375977,-1.28336,0.637712
65920,0.04179904,-1.52417,8.57245,-1.41281,1.04204,0.164587,-0.232587
65921,0.04179904,0.450825,9.26282,-2.93555,0.296342,0.580554,-0.7902
65922,0.04179904,-1.66022,8.20791,-1.84982,0.0513041,-0.759224,-0.915843
65923,0.04179904,-0.379569,9.36413,-2.129,-0.654861,0.559344,-0.4458
65924,0.04179904,-0.286396,9.19692,-2.55894,0.02804,-1.70457,-0.967975
65925,0.04179904,0.137026,9.3435,-2.20065,1.42177,-0.268412,0.578884
65926,0.04179904,-0.483692,10.3979,-5.31164,0.0663134,0.394942,0.336225
65927,0.04179904,-1.90181,10.8073,-3.03783,-0.556451,0.121423,0.492685
65928,0.04179904,-0.402145,10.0181,-4.06706,0.781725,0.360088,-0.913817
65929,0.04179904,-1.25257,10.0946,-3.42141,0.989241,0.590219,1.15349
65930,0.04179904,0.648932,10.5827,-2.64418,-0.46894,-0.0987471,0.0280353
65931,0.04179904,-1.76404,8.87008,-3.92859,1.32604,-1.26307,0.668639
65932,0.04179904,0.127092,10.2433,-3.94583,1.29974,0.0589863,0.236483
65933,0.04179904,-1.31608,7.51435,-3.14949,0.094336,0.713271,0.395478
65934,0.04179904,-0.391457,8.87221,-2.12602,1.05727,-0.998295,-0.93093
65935,0.04179904,0.612803,9.46612,-4.37691,-0.677084,-0.756101,-0.48743
65936,0.04179904,-0.392552,9.93981,-5.5495,0.751947,0.135856,0.491606
65937,0.04179904,-0.496495,7.70644,-3.67595,1.08548,-0.711138,1.05803
65938,0.04179904,-1.56727,8.83076,-1.80533,1.3622,-0.991083,-0.155332
65939,0.04179904,-0.0638614,8.02434,-3.71511,-0.0207463,-0.405809,1.55413
65940,0.04179904,-1.62408,9.52997,-3.15431,0.541225,-1.97174,1.08778
65941,0.04179904,1.67624,7.6258,-4.09271,-0.0737585,-0.453496,0.475778
65942,0.04179904,1.14075,9.11816,-1.5059,0.502764,-0.0524764,-0.0717428
65943,0.04179904,-2.40225,8.38469,-2.25124,0.854219,-0.807854,-0.545748
65944,0.04179904,-0.0595375,9.50022,-4.60516,0.372119,-1.75772,0.270582
65945,0.04179904,0.371949,7.90746,-4.53659,0.673711,-1.01435,-0.383764
65946,0.04179904,-1.78911,11.5416,-2.795,0.255547,-0.00872976,0.501453
65947,0.04179904,0.436346,9.20217,-4.72871,0.786791,-0.243909,1.19294
65948,0.04179904,-0.978209,8.70506,-3.26559,1.69826,-1.28534,-1.37725
65949,0.04179904,-0.257114,10.9329,-4.19389,0.0515113,-0.147838,-0.682855
65950,0.04179904,-1.41387,9.68184,-3.83046,1.42749,-1.18702,-0.821903
65951,0.04179904,-0.341481,9.51388,-3.95489,-0.479583,0.843364,1.24774
65952,0.04179904,-0.487335,9.76659,-3.6956,-1.37843,-0.159342,-0.633712
65953,0.04179904,0.276836,10.346,-3.1889,0.518535,-0.510205,1.28135
65954,0.04179904,0.0300722,9.83372,-4.18251,-0.479984,-0.104302,-0.9922
65955,0.04179904,0.835111,9.08677,-3.1891,0.746853,-0.551425,1.29628
65956,0.04179904,-2.44344,8.83434,-3.21812,0.014648,0.294017,-0.841286
65957,0.04179904,-1.39294,8.4157,-2.81316,1.58744,-1.38526,0.466987
65958,0.04179904,0.947448,10.6657,-3.68022,-0.469919,-0.651248,0.177094
65959,0.04179904,-1.27209,7.6168,-3.62976,0.815498,-1.44788,0.0634914
65960,0.04179904,-1.59348,8.85312,-3.29633,0.562134,-2.05716,0.984469
65961,0.04179904,-1.67752,7.68337,-5.21601,0.343952,-0.815006,0.545043
65962,0.04179904,-0.338733,9.53764,-2.67263,0.47066,-1.74226,1.27904
65963,0.04179904,0.8355,10.7734,-3.55867,-0.061548,0.274622,0.150096
65964,0.04179904,1.82375,9.08742,-4.53727,0.541436,-0.789093,0.0167815
65965,0.04179904,0.327311,10.2247,-2.17904,0.0474953,0.50155,-0.160091
65966,0.04179904,-2.37799,6.92985,-2.93056,0.712577,-0.365315,0.0806866
65967,0.04179904,0.367162,7.25088,-5.0993,0.288012,-0.814421,0.113275
65968,0.04179904,-0.214052,9.25567,-0.488992,0.192726,0.0246956,0.36098
65969,0.04179904,-1.62542,6.86838,-3.88289,0.161261,0.250853,0.151377
65970,0.04179904,-0.0991397,9.02725,-4.29988,-0.314404,-1.47306,1.21576
65971,0.04179904,0.413864,8.39156,-1.10313,-0.38381,-0.813324,0.387468
65972,0.04179904,-1.76754,9.7625,-3.67254,-0.663862,0.593374,-0.769307
65973,0.04179904,-3.00366,9.16068,-1.56697,-0.387682,-0.474769,-0.308765
65974,0.04179904,-3.22112,9.45415,-1.54426,0.727018,-0.604864,-0.136491
65975,0.04179904,-0.37918,6.90502,-2.95716,0.621921,-0.446301,0.97919
65976,0.04179904,0.0669956,11.387,-3.5772,0.619979,0.0846493,-0.0587357
65977,0.04179904,1.1006,7.88842,-3.44045,-0.519016,0.190137,0.621202
65978,0.04179904,-1.68022,11.6279,-2.22548,0.597068,-0.310248,0.309506
65979,0.04179904,-2.08372,11.1224,-1.86732,0.43065,-0.36864,-0.340178
65980,0.04179904,1.08368,8.37563,-3.24078,-0.885788,-0.597061,-0.123951
65981,0.04179904,-1.52238,10.023,-2.92145,0.241483,0.263135,-1.24671
65982,0.04179904,1.12431,10.3268,-3.44908,-0.0977027,0.235121,0.595698
65983,0.04179904,-2.5188,7.45558,-2.03855,0.206443,-0.0912899,-0.416154
65984,0.04179904,-2.37595,9.78036,-3.45035,-0.627605,-1.35687,-0.275253
65985,0.04179904,-2.30964,9.66553,-1.48519,0.930542,-0.0603276,-0.309285
65986,0.04179904,1.54844,7.56663,-4.53957,0.601323,-0.593944,0.0806308
65987,0.04179904,-0.684579,10.8728,-2.48681,-0.465228,0.333315,-0.0474899
65988,0.04179904,-0.458179,9.75116,-1.05524,0.0837956,-1.12034,-0.25129
65989,0.04179904,0.912796,10.3876,-2.54295,0.755723,-0.667342,-0.363833
65990,0.04179904,-0.264021,9.49686,-0.920377,-0.350901,-0.955645,0.290734
65991,0.04179904,-1.44649,10.55,-3.71803,1.48363,-0.380871,-0.133726
65992,0.04179904,-1.52395,9.73272,-4.59654,-0.521185,-0.166219,1.28776
65993,0.04179904,-1.45507,11.1594,-4.33931,-0.152574,0.310072,0.581321
65994,0.04179904,-0.41149,9.07575,-2.21674,0.346821,-2.01858,-0.0790805
65995,0.04179904,-0.983317,11.3954,-2.74577,0.639054,0.189563,-0.141779
65996,0.04179904,-0.394827,8.80059,-2.5232,-0.274683,1.26125,0.84811
65997,0.04179904,1.02861,9.1568,-4.37828,-0.108689,0.56995,-0.182524
65998,0.04179904,-0.61055,8.05944,-4.42045,-1.06855,-0.494349,0.0159039
65999,0.04179904,-1.35581,8.35981,-3.10653,-0.74396,-1.84319,0.612118
66000,0.04179904,-2.30232,10.4283,-4.01525,-0.0863766,0.100453,-0.813644
66001,0.04179904,-2.46735,10.776,-2.59554,0.903128,-0.950423,0.0602434
66002,0.04179904,-1.4357,9.74947,-4.66581,-0.209836,-0.446097,-1.10193
66003,0.04179904,0.159129,8.41656,-4.9709,0.946315,0.360012,0.0903607
66004,0.04179904,-1.21007,9.04313,-2.58326,-0.532257,1.45842,0.394564
66005,0.04179904,-3.07785,10.7064,-4.48035,0.274738,0.182073,0.0111377
66006,0.04179904,-2.39535,10.1317,-0.687978,0.371514,-0.247743,-0.085731
66007,0.04179904,-0.378052,10.7439,-2.00756,-0.0649613,0.176314,-0.509528
66008,0.04179904,0.171502,9.64115,-5.72708,0.430142,-1.09463,0.566389
66009,0.04179904,0.148936,10.3,-3.78552,-0.509938,-0.483466,-0.875517
66010,0.04179904,1.88427,7.42571,-2.70755,0.704281,-0.445761,0.258496
66011,0.04179904,-2.17271,9.46106,-1.10716,0.244093,0.466652,0.157101
66012,0.04179904,-1.09676,7.29143,-1.82131,0.53494,0.483108,-0.086965
66013,0.04179904,-1.13954,8.16168,-1.9672,1.55179,-0.0550258,-0.130238
66014,0.04179904,-2.28601,10.3067,-4.91422,0.742902,0.319333,0.336519
66015,0.04179904,-1.21206,9.0347,-4.86607,0.567187,-0.785782,-1.00521
66016,0.04179904,1.0368,8.96907,-3.94923,-0.47662,0.216677,-0.58051
66017,0.04179904,-0.206204,7.06968,-4.53081,0.7538,-0.893156,-0.12001
66018,0.04179904,-1.64617,9.44535,-1.41909,-0.264561,-1.31393,-0.331031
66019,0.04179904,-1.76303,9.54715,-6.08646,-0.169904,-0.120474,-0.0132591
66020,0.04179904,1.30083,8.04021,-4.68813,-0.053857,-0.810042,0.797323
66021,0.04179904,-3.29903,10.1583,-2.74149,0.616824,-1.16806,0.154747
66022,0.04179904,-1.06153,11.1927,-3.89746,1.04859,-0.472754,0.713174
66023,0.04179904,-1.51711,6.35157,-2.97819,0.727834,-0.298102,0.0842777
66024,0.04179904,-2.73819,8.36513,-3.35386,-0.848273,-0.523907,0.122926
66025,0.04179904,-0.460292,11.6799,-2.67499,0.833062,-0.430525,0.173133
66026,0.04179904,0.878302,7.89898,-5.07352,0.32389,0.287971,-0.00250112
66027,0.04179904,-0.899148,6.49548,-1.87408,0.150697,-0.125519,-0.329435
66028,0.04179904,-1.49588,6.90165,-4.44441,-0.185246,0.0613326,-0.116483
66029,0.04179904,-2.00106,7.27859,-1.4332,-0.230237,-0.950806,0.273047
66030,0.04179904,0.324351,11.1527,-3.27165,-0.13412,-0.728315,0.878748
66031,0.04179904,-2.14934,7.1968,-3.90776,-0.197576,0.247225,-0.04435
66032,0.04179904,-0.163696,7.92933,-1.03159,0.135888,-0.728443,-0.669615
66033,0.04179904,0.305696,11.2084,-1.88849,0.206659,-0.277613,0.716795
66034,0.04179904,-1.2819,7.29,-0.814587,0.275076,-0.60273,-0.426035
66035,0.04179904,-1.23496,10.5514,-2.41523,-0.220784,-1.55147,-0.0213963
66036,0.04179904,-0.766892,10.1669,-4.83264,0.776652,-1.5691,0.0883697
66037,0.04179904,-1.35177,9.67853,-3.10852,1.89852,-1.41098,0.347474
66038,0.04179904,-1.60939,6.25816,-2.3029,0.582395,-0.40991,-0.0226697
66039,0.04179904,-2.04437,10.8761,-3.23248,-0.654572,-0.581396,0.834599
66040,0.04179904,1.8824,7.49912,-2.26408,0.085288,-0.501283,0.654013
66041,0.04179904,1.38097,10.4921,-3.91659,0.0721516,-0.60578,-0.49907
66042,0.04179904,1.28343,8.76849,-2.31971,0.159614,0.311923,-0.486046
66043,0.04179904,-1.39352,8.40753,-1.38527,-0.50064,0.609499,0.0851256
66044,0.04179904,0.0379421,7.03324,-4.45793,0.715552,-1.03675,0.287064
66045,0.04179904,0.132035,11.8156,-2.28792,-0.0988791,-0.449193,-0.00441571
66046,0.04179904,0.190496,9.25259,-3.15308,0.36576,0.757081,1.45148
66047,0.04179904,-0.929538,6.08693,-2.96801,0.415432,-0.0398906,-0.0794456
